link,address,price,beds,bath,date_added,available_date,deposit,furnish_type,property_type,station_1,station_1_dist,station_2,station_2_dist,station_3,station_3_dist
https://www.rightmove.co.uk/properties/149416277#/?channel=RES_LET,"Chirnside Road, Glasgow, G52","£1,395 pcm",4,1,21/06/2024,Now,"£1,000",Unfurnished,Flat,Hillington East Station,0.3 miles,Hillington West Station,0.3 miles,Crookston Station,0.9 miles
https://www.rightmove.co.uk/properties/148860779#/?channel=RES_LET,"Branklyn Court, Glasgow, G13","£1,225 pcm",2,2,21/06/2024,25/06/2024,"£1,225",Unfurnished,Flat,Scotstounhill Station,0.6 miles,Anniesland Station,0.7 miles,Jordanhill Station,0.8 miles
https://www.rightmove.co.uk/properties/149415182#/?channel=RES_LET,"St. Mungo Avenue, Glasgow, G4",£885 pcm,1,1,20/06/2024,Now,"£1,021",Furnished,Flat,Buchanan Street Station,0.2 miles,Glasgow Queen Street Station,0.3 miles,Cowcaddens Station,0.5 miles
https://www.rightmove.co.uk/properties/146905862#/?channel=RES_LET,"Renfrew Street, Garnethill, Glasgow, G3","£1,510 pcm",2,1,17/04/2024,28/06/2024,"£1,710",Furnished,Flat,Charing Cross (Glasgow) Station,0.2 miles,Cowcaddens Station,0.3 miles,St. George's Cross Station,0.4 miles
https://www.rightmove.co.uk/properties/149415215#/?channel=RES_LET,"West End Park Street, Glasgow, G3","£2,600 pcm",4,2,20/06/2024,05/07/2024,"£2,800",Furnished,Flat,St. George's Cross Station,0.2 miles,Kelvinbridge Station,0.3 miles,Charing Cross (Glasgow) Station,0.3 miles
https://www.rightmove.co.uk/properties/149414138#/?channel=RES_LET,"St. Vincent Street, Glasgow, G2","£1,300 pcm",,1,20/06/2024,01/08/2024,"£1,300",Furnished,Studio,Anderston Station,0.3 miles,Charing Cross (Glasgow) Station,0.4 miles,Glasgow Central Station,0.4 miles
https://www.rightmove.co.uk/properties/149414018#/?channel=RES_LET,"Thornwood Avenue, Glasgow, G11","£1,100 pcm",2,1,20/06/2024,Now,"£1,100",Furnished,Flat,Partick Station,0.4 miles,Partick Station,0.4 miles,Hyndland Station,0.5 miles
https://www.rightmove.co.uk/properties/149412608#/?channel=RES_LET,"St. Vincent Street, Glasgow, G2","£1,400 pcm",,1,20/06/2024,01/08/2024,"£1,400",Furnished,Studio,Anderston Station,0.3 miles,Charing Cross (Glasgow) Station,0.4 miles,Glasgow Central Station,0.4 miles
https://www.rightmove.co.uk/properties/149412470#/?channel=RES_LET,"Deanston Drive, Glasgow, G41",£995 pcm,1,1,20/06/2024,Now,"£1,500",Furnished,Flat,Crossmyloof Station,0.4 miles,Pollokshaws East Station,0.4 miles,Shawlands Station,0.5 miles
https://www.rightmove.co.uk/properties/149412038#/?channel=RES_LET,"Ingram Street, Glasgow, G1","£1,000 pcm",1,1,20/06/2024,24/06/2024,"£1,000",Furnished,Flat,High Street (Glasgow) Station,0.2 miles,Argyle Street Station,0.3 miles,Glasgow Queen Street Station,0.3 miles
https://www.rightmove.co.uk/properties/149412056#/?channel=RES_LET,"Argyle Street, Glasgow, G2","£1,140 pcm",1,1,20/06/2024,02/07/2024,£950,Furnished,Flat,Glasgow Central Station,0.2 miles,Anderston Station,0.4 miles,St. Enoch Station,0.4 miles
https://www.rightmove.co.uk/properties/149412020#/?channel=RES_LET,"Croftside Avenue, Glasgow, G44",£895 pcm,2,1,20/06/2024,Now,"£1,400",Unfurnished,Flat,Croftfoot Station,0.4 miles,Kings Park Station,0.8 miles,Burnside Station,1.2 miles
https://www.rightmove.co.uk/properties/149410460#/?channel=RES_LET,"Lansdowne Crescent, Flat 2/2, Kelvinbridge, Glasgow, G20 6NG","£1,750 pcm",3,1,20/06/2024,30/06/2024,"£3,500",Furnished,Flat,Kelvinbridge Station,0.1 miles,St. George's Cross Station,0.3 miles,Charing Cross (Glasgow) Station,0.6 miles
https://www.rightmove.co.uk/properties/149410445#/?channel=RES_LET,"Queensborough Gardens, Flat 0/1, Hyndland, Glasgow, G12 9TT","£1,500 pcm",2,1,20/06/2024,30/06/2024,"£3,200",Furnished,Apartment,Hyndland Station,0.2 miles,Partick Station,0.5 miles,Partick Station,0.5 miles
https://www.rightmove.co.uk/properties/149409575#/?channel=RES_LET,"Dowanhill Street, Dowanhill, Glasgow, G12","£1,495 pcm",2,2,20/06/2024,07/07/2024,"£1,800",Furnished,Flat,Hillhead Station,0.2 miles,Kelvinhall Station,0.3 miles,Partick Station,0.5 miles
https://www.rightmove.co.uk/properties/149409572#/?channel=RES_LET,"Broomhill Avenue, Broomhill, Glasgow, G11","£1,350 pcm",2,2,20/06/2024,01/07/2024,"£1,600",Unfurnished,Flat,Partick Station,0.6 miles,Partick Station,0.6 miles,Hyndland Station,0.7 miles
https://www.rightmove.co.uk/properties/149408876#/?channel=RES_LET,"Pollokshaws Road, Glasgow, G41",£795 pcm,1,1,20/06/2024,Now,£917,Unfurnished,Flat,Crossmyloof Station,0.3 miles,Shawlands Station,0.4 miles,Pollokshaws East Station,0.4 miles
https://www.rightmove.co.uk/properties/147115082#/?channel=RES_LET,"Mannering Court, Shawlands",£775 pcm,1,1,20/06/2024,Now,"£1,250",Unfurnished,Apartment,Shawlands Station,0.1 miles,Pollokshaws East Station,0.3 miles,Pollokshaws West Station,0.5 miles
https://www.rightmove.co.uk/properties/149407052#/?channel=RES_LET,"Park Circus, Glasgow, Glasgow City, G3","£6,000 pcm",4,3,20/06/2024,Ask agent,"£9,000",Furnished,House,Kelvinbridge Station,0.3 miles,Charing Cross (Glasgow) Station,0.3 miles,St. George's Cross Station,0.4 miles
https://www.rightmove.co.uk/properties/149406887#/?channel=RES_LET,"Queen Street, Glasgow, G1","£1,400 pcm",2,2,20/06/2024,24/06/2024,"£1,500",Furnished,Apartment,St. Enoch Station,0.2 miles,Argyle Street Station,0.2 miles,Glasgow Queen Street Station,0.2 miles
https://www.rightmove.co.uk/properties/89927858#/?channel=RES_LET,"Roslea Drive, Glasgow, G31",£925 pcm,2,1,20/06/2024,Now,"£1,025",Furnished,Flat,Duke Street Station,0.1 miles,Alexandra Parade Station,0.3 miles,Bellgrove Station,0.5 miles
https://www.rightmove.co.uk/properties/149406776#/?channel=RES_LET,"Riverview Place, Flat 11, Glasgow, G5 8EH",£895 pcm,1,1,20/06/2024,Now,"£1,790",Furnished,Flat,Bridge Street Station,0.3 miles,Anderston Station,0.4 miles,West Street Station,0.4 miles
https://www.rightmove.co.uk/properties/149406140#/?channel=RES_LET,"Yorkhill Street, Glasgow, G3","£1,400 pcm",2,,20/06/2024,Ask agent,Ask agent,Unfurnished,Flat,Exhibition Centre Station,0.4 miles,Kelvinhall Station,0.5 miles,Hillhead Station,0.7 miles
https://www.rightmove.co.uk/properties/149406284#/?channel=RES_LET,"113, 50 Holland Street, Glasgow, G2","£1,500 pcm",1,1,20/06/2024,04/07/2024,Ask agent,Furnished,Apartment,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.3 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/149406281#/?channel=RES_LET,"Mid Barrwood Road, Glasgow",£750 pcm,3,1,20/06/2024,Ask agent,£750,Unfurnished,Flat,Croy Station,1.3 miles,Cumbernauld Station,3.3 miles,Greenfaulds Station,3.3 miles
https://www.rightmove.co.uk/properties/149403401#/?channel=RES_LET,"Myreside Street, Carntyne, G32",£995 pcm,2,1,20/06/2024,15/07/2024,"£1,145",Ask agent,Terraced,Carntyne Station,0.6 miles,Duke Street Station,0.8 miles,Alexandra Parade Station,0.9 miles
https://www.rightmove.co.uk/properties/149403302#/?channel=RES_LET,"Byres Road, Glasgow, G11",£900 pcm,1,1,20/06/2024,19/07/2024,"£1,000",Furnished,Flat,Kelvinhall Station,0.0 miles,Partick Station,0.4 miles,Partick Station,0.4 miles
https://www.rightmove.co.uk/properties/53602407#/?channel=RES_LET,"Miller Street, Glasgow, G1",£995 pcm,1,1,20/06/2024,15/07/2024,"£1,493",Furnished,Flat,Argyle Street Station,0.2 miles,St. Enoch Station,0.2 miles,Glasgow Queen Street Station,0.2 miles
https://www.rightmove.co.uk/properties/148506530#/?channel=RES_LET,Woodlands - Woodlands Road - HMO,"£3,300 pcm",5,2,12/06/2024,24/06/2024,"£3,400",Furnished,Flat,St. George's Cross Station,0.2 miles,Charing Cross (Glasgow) Station,0.3 miles,Kelvinbridge Station,0.4 miles
https://www.rightmove.co.uk/properties/149132645#/?channel=RES_LET,"1130 Argyle Street, Glasgow, G3","£1,800 pcm",2,,20/06/2024,Ask agent,Ask agent,Furnished,Apartment,Exhibition Centre Station,0.2 miles,Charing Cross (Glasgow) Station,0.5 miles,Anderston Station,0.6 miles
https://www.rightmove.co.uk/properties/86897208#/?channel=RES_LET,"Bell Street, Merchant City, Glasgow. G4","£1,000 pcm",2,1,20/06/2024,24/06/2024,"£1,100",Furnished,Flat,High Street (Glasgow) Station,0.2 miles,Argyle Street Station,0.3 miles,St. Enoch Station,0.4 miles
https://www.rightmove.co.uk/properties/86897058#/?channel=RES_LET,"19 Albion Gate, Glasgow, G1 1HF","£1,750 pcm",3,1,20/06/2024,30/07/2024,"£1,850",Furnished,Apartment,High Street (Glasgow) Station,0.1 miles,Argyle Street Station,0.3 miles,Glasgow Queen Street Station,0.4 miles
https://www.rightmove.co.uk/properties/96664096#/?channel=RES_LET,"Glen Lee, St Leonards, East Kilbride, South Lanarkshire, G74",£525 pcm,1,1,20/06/2024,Now,£625,Furnished,Flat,East Kilbride Station,1.3 miles,Hairmyres Station,2.9 miles,Blantyre Station,3.1 miles
https://www.rightmove.co.uk/properties/96663883#/?channel=RES_LET,"Turnberry Road, Hyndland, Glasgow, G11","£1,600 pcm",2,1,20/06/2024,11/08/2024,"£1,850",Furnished,Flat,Hyndland Station,0.3 miles,Partick Station,0.4 miles,Partick Station,0.4 miles
https://www.rightmove.co.uk/properties/149421512#/?channel=RES_LET,"Mansionhouse Gardens, Shawlands, Glasgow, G41",£895 pcm,2,1,20/06/2024,11/07/2024,"£1,342",Unfurnished,Flat,Langside Station,0.3 miles,Pollokshaws East Station,0.4 miles,Mount Florida Station,0.6 miles
https://www.rightmove.co.uk/properties/148798790#/?channel=RES_LET,"Berkeley Street, Finnieston, Glasgow, G3",£950 pcm,1,1,20/06/2024,09/07/2024,"£1,000",Furnished,Flat,Charing Cross (Glasgow) Station,0.2 miles,Exhibition Centre Station,0.3 miles,Anderston Station,0.4 miles
https://www.rightmove.co.uk/properties/149401904#/?channel=RES_LET,"Falkland Street, Hyndland, Glasgow, G12","£2,250 pcm",3,3,20/06/2024,24/07/2024,"£2,500",Unfurnished,Flat,Hyndland Station,0.3 miles,Partick Station,0.5 miles,Partick Station,0.5 miles
https://www.rightmove.co.uk/properties/149401865#/?channel=RES_LET,"North Woodside Road, Kelvinbridge, Glasgow, G20",£600 pcm,,,20/06/2024,Now,£700,Furnished,Studio,Kelvinbridge Station,0.1 miles,St. George's Cross Station,0.4 miles,Hillhead Station,0.6 miles
https://www.rightmove.co.uk/properties/149400617#/?channel=RES_LET,"Church Street, Partick, Glasgow, G11 5JP","£1,375 pcm",2,,20/06/2024,06/07/2024,"£1,375",Furnished,Flat,Kelvinhall Station,0.1 miles,Hillhead Station,0.4 miles,Partick Station,0.5 miles
https://www.rightmove.co.uk/properties/149400317#/?channel=RES_LET,"Murdoch Road, East Kilbride, South Lanarkshire, G75",£535 pcm,1,1,20/06/2024,Now,£635,Unfurnished,Flat,East Kilbride Station,0.6 miles,Hairmyres Station,1.7 miles,Thorntonhall Station,2.9 miles
https://www.rightmove.co.uk/properties/139638767#/?channel=RES_LET,"Crowhill Road, Glasgow, G64",£850 pcm,2,,20/06/2024,Ask agent,Ask agent,Unfurnished,Flat,Bishopbriggs Station,0.1 miles,Ashfield Station,1.3 miles,Springburn Station,1.4 miles
https://www.rightmove.co.uk/properties/149398298#/?channel=RES_LET,"115, 50 Holland Street, Glasgow, G2","£1,200 pcm",,1,20/06/2024,Ask agent,Ask agent,Furnished,Studio,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.4 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/149397446#/?channel=RES_LET,"Howth Terrace, Anniesland, G13 1SS",£795 pcm,1,1,20/06/2024,21/07/2024,Ask agent,Unfurnished,Flat,Anniesland Station,0.6 miles,Kelvindale Station,0.6 miles,Westerton Station,0.7 miles
https://www.rightmove.co.uk/properties/149396981#/?channel=RES_LET,"POLLOKSHIELDS, WOODROW ROAD, G41 5PN - UNFURNISHED",£950 pcm,2,2,20/06/2024,13/07/2024,"£1,425",Unfurnished,Apartment,Dumbreck Station,0.3 miles,Kinning Park Station,0.4 miles,Cessnock Station,0.5 miles
https://www.rightmove.co.uk/properties/149396972#/?channel=RES_LET,"Possil Road , 0/1, Port Dundas, Glasgow, G4 9SX",£950 pcm,2,1,20/06/2024,30/06/2024,"£1,425",Unfurnished,Flat,St. George's Cross Station,0.7 miles,Cowcaddens Station,0.7 miles,Buchanan Street Station,0.7 miles
https://www.rightmove.co.uk/properties/149396576#/?channel=RES_LET,"Ingram Street, Merchant City. G1","£1,300 pcm",2,2,20/06/2024,Now,"£1,400",Unfurnished,Flat,High Street (Glasgow) Station,0.1 miles,Argyle Street Station,0.4 miles,Glasgow Queen Street Station,0.4 miles
https://www.rightmove.co.uk/properties/149396561#/?channel=RES_LET,"Nithsdale Road, Pollokshields","£1,200 pcm",2,1,20/06/2024,Now,"£1,300",Unfurnished,Apartment,Pollokshields West Station,0.3 miles,Maxwell Park Station,0.4 miles,Pollokshields East Station,0.5 miles
https://www.rightmove.co.uk/properties/148891280#/?channel=RES_LET,"Cathcart House, Cathcart, G43 2AS","£1,050 pcm",1,1,20/06/2024,Now,"£1,150",Unfurnished,Apartment,Cathcart Station,0.3 miles,Langside Station,0.4 miles,Mount Florida Station,0.4 miles
https://www.rightmove.co.uk/properties/149394626#/?channel=RES_LET,"Old Rutherglen Road, New Gorbals, G5","£1,300 pcm",2,2,20/06/2024,26/06/2024,"£1,400",Furnished,Apartment,Argyle Street Station,0.7 miles,Bridge Street Station,0.7 miles,Bridgeton Station,0.7 miles
https://www.rightmove.co.uk/properties/96086807#/?channel=RES_LET,"Elizabeth Street, Glasgow, G51",£795 pcm,1,1,20/06/2024,31/07/2024,"£1,193",Unfurnished,Flat,Cessnock Station,0.2 miles,Ibrox Station,0.3 miles,Kinning Park Station,0.4 miles
https://www.rightmove.co.uk/properties/149392019#/?channel=RES_LET,"Sword Street, Dennistoun, Glasgow, G31","£1,150 pcm",2,1,20/06/2024,15/07/2024,"£2,125",Unfurnished,Flat,Bellgrove Station,0.1 miles,Duke Street Station,0.4 miles,Bridgeton Station,0.6 miles
https://www.rightmove.co.uk/properties/149386367#/?channel=RES_LET,"Woodend Court, Mount Vernon, Glasgow",£850 pcm,2,1,20/06/2024,Now,£0,Furnished,Flat,Mount Vernon Station,0.1 miles,Carmyle Station,0.9 miles,Baillieston Station,1.0 miles
https://www.rightmove.co.uk/properties/149386274#/?channel=RES_LET,"St Vincent Street, Finnieston, Glasgow, G3","£1,000 pcm",2,1,20/06/2024,29/07/2024,"£1,200",Unfurnished,Flat,Charing Cross (Glasgow) Station,0.2 miles,Anderston Station,0.3 miles,Exhibition Centre Station,0.4 miles
https://www.rightmove.co.uk/properties/146587121#/?channel=RES_LET,"Dalmally Street, North Kelvinside, Glasgow, G20","£1,520 pcm",2,1,09/04/2024,28/06/2024,"£1,720",Furnished,Flat,Kelvinbridge Station,0.4 miles,St. George's Cross Station,0.5 miles,Hillhead Station,0.8 miles
https://www.rightmove.co.uk/properties/149385608#/?channel=RES_LET,"PLATFORM_, Anderston Quay, Glasgow","£2,449 pcm",3,2,20/06/2024,29/06/2024,Ask agent,Unfurnished,Flat,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149384624#/?channel=RES_LET,"The Dell, Newton Mearns, G77",£950 pcm,2,1,20/06/2024,27/06/2024,"£1,425",Unfurnished,Flat,Whitecraigs Station,1.0 miles,Williamwood Station,1.3 miles,Clarkston Station,1.4 miles
https://www.rightmove.co.uk/properties/149384186#/?channel=RES_LET,"Braeside Street, North Kelvinside, G20",£850 pcm,1,1,20/06/2024,24/06/2024,£850,Unfurnished,Flat,Kelvinbridge Station,0.4 miles,St. George's Cross Station,0.6 miles,Hillhead Station,0.7 miles
https://www.rightmove.co.uk/properties/148797995#/?channel=RES_LET,"Bell Street, Merchant City, Glasgow, G4","£1,600 pcm",2,1,20/06/2024,09/07/2024,"£2,400",Furnished,Flat,High Street (Glasgow) Station,0.2 miles,Bellgrove Station,0.5 miles,Argyle Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149383355#/?channel=RES_LET,"240 Wallace Street, Glasgow, G5 8AU","£1,450 pcm",4,1,20/06/2024,Now,"£1,550",Furnished,Apartment,West Street Station,0.3 miles,Bridge Street Station,0.3 miles,Shields Road Station,0.5 miles
https://www.rightmove.co.uk/properties/149382323#/?channel=RES_LET,"Ardgay Street, Spacious 1 Bed Apartment, Shettleston - Available 24/07/2024",£625 pcm,1,1,20/06/2024,24/07/2024,£725,Unfurnished,Flat,Carntyne Station,0.5 miles,Shettleston Station,0.7 miles,Carmyle Station,1.2 miles
https://www.rightmove.co.uk/properties/148790246#/?channel=RES_LET,"Knightswood Rd, Modern 2 Bedroom Furnished Apartment - Available 12/07/2024","£1,100 pcm",2,2,20/06/2024,12/07/2024,"£1,100",Furnished,Apartment,Scotstounhill Station,0.6 miles,Anniesland Station,0.7 miles,Jordanhill Station,0.8 miles
https://www.rightmove.co.uk/properties/149378273#/?channel=RES_LET,"Harland Street, Scotstoun, Glasgow, G14",£800 pcm,1,2,20/06/2024,23/07/2024,£900,Furnished,Flat,Scotstounhill Station,0.6 miles,Jordanhill Station,1.0 miles,Garscadden Station,1.0 miles
https://www.rightmove.co.uk/properties/149378276#/?channel=RES_LET,"Westercraigs Court, Dennistoun, Glasgow, G31","£1,200 pcm",2,1,20/06/2024,25/07/2024,"£1,300",Furnished,Flat,Bellgrove Station,0.1 miles,Duke Street Station,0.4 miles,High Street (Glasgow) Station,0.6 miles
https://www.rightmove.co.uk/properties/149377220#/?channel=RES_LET,"Stockwell Street, City Centre, Glasgow, G1","£1,570 pcm",2,1,20/06/2024,29/07/2024,"£1,770",Furnished,Flat,Argyle Street Station,0.1 miles,St. Enoch Station,0.2 miles,Bridge Street Station,0.4 miles
https://www.rightmove.co.uk/properties/149377217#/?channel=RES_LET,"St Georges Road, Cowcaddens, Glasgow, G3","£1,100 pcm",2,1,20/06/2024,10/07/2024,"£1,300",Unfurnished,Flat,St. George's Cross Station,0.1 miles,Cowcaddens Station,0.4 miles,Charing Cross (Glasgow) Station,0.5 miles
https://www.rightmove.co.uk/properties/149375894#/?channel=RES_LET,"Great Western Road, Glasgow, G13","£1,400 pcm",4,1,20/06/2024,Now,"£1,500",Unfurnished,Flat,Anniesland Station,0.3 miles,Jordanhill Station,0.6 miles,Kelvindale Station,0.7 miles
https://www.rightmove.co.uk/properties/149375822#/?channel=RES_LET,"Grovepark Gardens, Glasgow, G20",£950 pcm,2,1,20/06/2024,01/08/2024,£950,Unfurnished,Flat,St. George's Cross Station,0.3 miles,Kelvinbridge Station,0.5 miles,Cowcaddens Station,0.5 miles
https://www.rightmove.co.uk/properties/149217257#/?channel=RES_LET,"Springfield Gardens, Glasgow, G31",£850 pcm,2,1,19/06/2024,29/06/2024,"£1,000",Unfurnished,Flat,Duke Street Station,0.7 miles,Dalmarnock Station,0.8 miles,Bridgeton Station,0.9 miles
https://www.rightmove.co.uk/properties/148710698#/?channel=RES_LET,"West Princes Street, Glasgow, G4","£1,265 pcm",2,1,19/06/2024,Now,"£1,265",Unfurnished,Flat,Kelvinbridge Station,0.1 miles,St. George's Cross Station,0.4 miles,Hillhead Station,0.5 miles
https://www.rightmove.co.uk/properties/149373767#/?channel=RES_LET,"Westbank Quadrant, Glasgow, G12","£2,100 pcm",3,2,19/06/2024,Now,"£2,100",Furnished,Flat,Kelvinbridge Station,0.2 miles,Hillhead Station,0.5 miles,St. George's Cross Station,0.5 miles
https://www.rightmove.co.uk/properties/149373530#/?channel=RES_LET,"Buccleuch St, Glasgow, G3","£1,100 pcm",1,1,19/06/2024,Now,"£1,500",Furnished,Flat,St. George's Cross Station,0.3 miles,Cowcaddens Station,0.3 miles,Charing Cross (Glasgow) Station,0.3 miles
https://www.rightmove.co.uk/properties/149373506#/?channel=RES_LET,"Aberfeldy Street, Glasgow, G31",£795 pcm,1,1,19/06/2024,24/06/2024,"£1,500",Unfurnished,Flat,Alexandra Parade Station,0.3 miles,Duke Street Station,0.5 miles,Bellgrove Station,0.9 miles
https://www.rightmove.co.uk/properties/149372813#/?channel=RES_LET,"Albion Gate, Merchant City, Glasgow","£1,200 pcm",2,2,19/06/2024,25/06/2024,"£1,300",Unfurnished,Flat,High Street (Glasgow) Station,0.1 miles,Argyle Street Station,0.3 miles,Glasgow Queen Street Station,0.4 miles
https://www.rightmove.co.uk/properties/53122155#/?channel=RES_LET,"Argyle Street, Glasgow, G2","£1,300 pcm",2,1,19/06/2024,14/08/2024,"£1,300",Furnished,Flat,Anderston Station,0.2 miles,Glasgow Central Station,0.4 miles,Charing Cross (Glasgow) Station,0.5 miles
https://www.rightmove.co.uk/properties/149372498#/?channel=RES_LET,"Raithburn Road, Castlemilk, Glasgow, G45",£925 pcm,2,1,19/06/2024,28/06/2024,£925,Unfurnished,Flat,Kings Park Station,0.9 miles,Cathcart Station,0.9 miles,Croftfoot Station,1.0 miles
